Date,AAPL.O,Returns,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,Prediction
2014-02-12,76.55992344,-0.005714280000006511,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2014-02-13,77.77563651,1.2157130699999925,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2014-02-14,77.71277943000001,-0.06285707999998635,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-02-19,76.76706609,-1.2314273400000104,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2014-02-20,75.87849555,-0.8885705400000035,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2014-02-21,75.03563925,-0.842856299999994,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2014-02-24,75.36421035,0.3285710999999907,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2014-02-25,74.57992542,-0.7842849299999983,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-02-26,73.90706895000001,-0.672856469999985,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2014-02-27,75.38135319,1.4742842399999887,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-02-28,75.17706768000001,-0.20428550999999118,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2014-03-03,75.39421032,0.21714263999999162,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2014-03-04,75.89135268000001,0.4971423600000122,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2014-03-05,76.05135252000001,0.15999983999999756,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
2014-03-06,75.82135275,-0.22999977000000627,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-03-07,75.77706708000001,-0.044285669999993615,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2014-03-10,75.84563844,0.06857135999999286,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-03-11,76.58420913,0.7385706900000031,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2014-03-12,76.65849477,0.07428563999999938,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2014-03-13,75.80706705,-0.8514277200000038,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2014-03-14,74.95563933000001,-0.8514277199999896,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2014-03-17,75.24849618,0.2928568499999926,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-03-18,75.91420980000001,0.6657136200000053,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2014-03-19,75.89420982,-0.019999980000008577,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2014-03-20,75.52849590000001,-0.36571391999999037,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2014-03-21,76.12420959,0.5957136899999966,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2014-03-24,77.02706583000001,0.9028562400000055,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2014-03-25,77.85563643,0.8285705999999919,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2014-03-26,77.11135146000001,-0.7442849699999954,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2014-03-27,76.77992322000001,-0.33142823999999393,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2014-03-28,76.69420902,-0.0857142000000124,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-03-31,76.67706618000001,-0.01714283999999111,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2014-04-01,77.37849405,0.7014278699999892,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
2014-04-02,77.50706535,0.12857130000000438,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-04-03,76.96992303,-0.537142320000001,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
2014-04-04,75.97420974000002,-0.9957132899999834,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-04-07,74.78135379000001,-1.192855950000009,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2014-04-08,74.77706808000002,-0.004285709999990672,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2014-04-09,75.75992424000002,0.9828561599999972,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
2014-04-10,74.78278236000001,-0.9771418800000049,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-04-11,74.22992577000001,-0.5528565900000046,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2014-04-14,74.52563976,0.2957139899999959,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-04-15,73.9941974343,-0.5314423256999987,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2014-04-16,74.14421157000001,0.15001413570000466,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2014-04-17,74.99135358000001,0.8471420099999989,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2014-04-22,75.956924043,0.07557135300000084,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
2014-04-23,74.96421075,-0.9927132929999942,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-04-24,81.10991889,6.145708139999996,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2014-04-25,81.70563258000001,0.5957136900000108,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-04-28,84.86991513000001,3.164282549999996,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2014-04-29,84.61848681000001,-0.25142832000000226,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2014-04-30,84.29848713000001,-0.3199996799999951,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2014-05-01,84.49705836000001,0.19857122999999888,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-05-02,84.65420106000002,0.15714270000000852,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2014-05-05,85.85134272,1.1971416599999856,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2014-05-06,84.91562937,-0.9357133500000003,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2014-05-07,84.61848681000001,-0.2971425599999975,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2014-05-08,83.99848743000001,-0.6199993799999959,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-05-09,83.6488449225,-0.3496425075000076,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2014-05-12,84.68991531000002,1.0410703875000138,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
2014-05-13,84.82277232000001,0.13285700999999506,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-05-14,84.83848659,0.015714269999989483,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
2014-05-15,84.11705874000002,-0.7214278499999836,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-05-16,85.35848607000001,1.2414273299999934,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2014-05-19,86.36991363000001,1.0114275600000013,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-05-20,86.38705647000002,0.01714284000000532,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2014-05-21,86.61562767,0.22857119999997622,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2014-05-22,86.75277039000001,0.13714272000001415,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
2014-05-23,87.73276941,0.979999019999994,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2014-05-28,89.14419657,-0.2314283400000079,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-05-29,90.76848066,1.624284089999989,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-05-30,90.428481,-0.3399996599999895,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2014-06-02,89.80705305000001,-0.6214279499999975,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2014-06-03,91.07705178,1.2699987299999975,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2014-06-04,92.11705074,1.0399989599999913,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2014-06-05,92.47847895,0.3614282099999997,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
2014-06-06,92.22419349000002,-0.2542854599999771,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2014-06-09,93.7,1.475806509999984,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2014-06-10,94.25,0.5499999999999972,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-06-11,93.86,-0.39000000000000057,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2014-06-12,92.29,-1.5699999999999932,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2014-06-13,91.28,-1.0100000000000051,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2014-06-16,92.2,0.9200000000000017,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2014-06-17,92.08,-0.12000000000000455,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0
2014-06-18,92.18,0.10000000000000853,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-06-19,91.86,-0.3200000000000074,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-06-20,90.91,-0.9500000000000028,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
2014-06-23,90.83,-0.0799999999999983,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-06-24,90.28,-0.5499999999999972,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2014-06-25,90.36,0.0799999999999983,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2014-06-26,90.9,0.5400000000000063,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-06-27,91.98,1.0799999999999983,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
2014-06-30,92.93,0.9500000000000028,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-07-01,93.52,0.5899999999999892,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
2014-07-02,93.48,-0.03999999999999204,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2014-07-03,94.03,0.5499999999999972,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-08,95.35,-0.6180000000000092,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2014-07-09,95.39,0.04000000000000625,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2014-07-10,95.035,-0.355000000000004,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2014-07-11,95.22,0.18500000000000227,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2014-07-14,96.45,1.230000000000004,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-07-15,95.32,-1.1300000000000097,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2014-07-16,94.78,-0.539999999999992,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-07-17,93.0899,-1.690100000000001,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2014-07-18,94.43,1.3401000000000067,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2014-07-21,93.939,-0.49100000000001387,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0
2014-07-22,94.72,0.7810000000000059,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-07-23,97.19,2.469999999999999,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-07-24,97.03,-0.1599999999999966,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
2014-07-25,97.671,0.6410000000000053,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-07-28,99.02,1.3489999999999895,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2014-07-29,98.38,-0.6400000000000006,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2014-07-30,98.15,-0.22999999999998977,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2014-07-31,95.6,-2.5500000000000114,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2014-08-01,96.13,0.5300000000000011,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2014-08-04,95.59,-0.539999999999992,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0
2014-08-05,95.12,-0.46999999999999886,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-08-06,94.96,-0.1600000000000108,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-08-07,94.48,-0.47999999999998977,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2014-08-08,94.74,0.2599999999999909,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2014-08-11,95.99,1.25,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-08-12,95.97,-0.01999999999999602,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
2014-08-13,97.24,1.269999999999996,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-08-14,97.5,0.2600000000000051,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2014-08-15,97.98,0.480000000000004,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2014-08-18,99.16,1.1799999999999926,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2014-08-19,100.53,1.3700000000000045,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
2014-08-20,100.57,0.03999999999999204,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2014-08-21,100.58,0.010000000000005116,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-08-22,101.32,0.7399999999999949,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-08-25,101.54,0.22000000000001307,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-08-26,100.889,-0.6510000000000105,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-08-27,102.13,1.2409999999999997,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-08-28,102.25,0.12000000000000455,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2014-08-29,102.5,0.25,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2014-09-03,98.94,-4.359999999999999,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2014-09-04,98.12,-0.8199999999999932,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2014-09-05,98.97,0.8499999999999943,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-09-08,98.36,-0.6099999999999994,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2014-09-09,97.99,-0.37000000000000455,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2014-09-10,101.0,3.010000000000005,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2014-09-11,101.43,0.4300000000000068,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2014-09-12,101.66,0.22999999999998977,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
2014-09-15,101.63,-0.030000000000001137,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2014-09-16,100.86,-0.769999999999996,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2014-09-17,101.58,0.7199999999999989,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-09-18,101.79,0.21000000000000796,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2014-09-19,100.96,-0.8300000000000125,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2014-09-22,101.06,0.10000000000000853,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2014-09-23,102.64,1.5799999999999983,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2014-09-24,101.75,-0.8900000000000006,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2014-09-25,97.87,-3.8799999999999955,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2014-09-26,100.75,2.8799999999999955,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2014-09-29,100.11,-0.6400000000000006,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2014-09-30,100.75,0.6400000000000006,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2014-10-01,99.18,-1.5699999999999932,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2014-10-02,99.9,0.7199999999999989,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
2014-10-03,99.62,-0.28000000000000114,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-10-06,99.62,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2014-10-07,98.75,-0.8700000000000045,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-10-08,100.8,2.049999999999997,-1.0,0.0,-1.0,1.0,-1.0,1.0,1.0
2014-10-09,101.02,0.21999999999999886,1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0
2014-10-10,100.73,-0.28999999999999204,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0
2014-10-13,99.81,-0.9200000000000017,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0
2014-10-14,98.75,-1.0600000000000023,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0
2014-10-15,97.54,-1.2099999999999937,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2014-10-16,96.26,-1.2800000000000011,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
2014-10-17,97.67,1.4099999999999966,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-10-20,99.76,2.0900000000000034,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2014-10-21,102.47,2.7099999999999937,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
2014-10-22,102.99,0.519999999999996,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-10-23,104.83,1.8400000000000034,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
2014-10-24,105.22,0.39000000000000057,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2014-10-27,105.11,-0.10999999999999943,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-10-28,106.74,1.6299999999999955,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-10-29,107.34,0.6000000000000085,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2014-10-30,106.98,-0.35999999999999943,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2014-10-31,108.0,1.019999999999996,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2014-11-03,109.4,1.4000000000000057,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2014-11-04,108.6,-0.8000000000000114,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2014-11-05,108.86,0.2600000000000051,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2014-11-06,108.7,-0.1599999999999966,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2014-11-07,109.01,0.3100000000000023,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2014-11-10,108.83,-0.18000000000000682,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2014-11-11,109.7,0.8700000000000045,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2014-11-12,111.25,1.5499999999999972,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-11-13,112.82,1.5699999999999932,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2014-11-14,114.18,1.3600000000000136,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-11-17,113.99,-0.19000000000001194,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
2014-11-18,115.47,1.480000000000004,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2014-11-19,114.67,-0.7999999999999972,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2014-11-20,116.31,1.6400000000000006,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2014-11-21,116.47,0.1599999999999966,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2014-11-24,118.625,2.155000000000001,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2014-11-25,117.6,-1.0250000000000057,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-11-26,119.0,1.4000000000000057,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2014-12-01,115.07,-3.8600000000000136,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-12-02,114.63,-0.4399999999999977,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2014-12-03,115.93,1.3000000000000114,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2014-12-04,115.49,-0.44000000000001194,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2014-12-05,115.0,-0.4899999999999949,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2014-12-08,112.4,-2.5999999999999943,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2014-12-09,114.12,1.7199999999999989,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2014-12-10,111.95,-2.1700000000000017,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2014-12-11,111.62,-0.3299999999999983,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-12-12,109.73,-1.8900000000000006,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-12-15,108.225,-1.5050000000000097,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2014-12-16,106.745,-1.4799999999999898,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2014-12-17,109.41,2.664999999999992,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-12-18,112.65,3.240000000000009,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2014-12-19,111.78,-0.8700000000000045,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
2014-12-22,112.94,1.1599999999999966,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-12-23,112.54,-0.3999999999999915,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2014-12-24,112.01,-0.5300000000000011,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2014-12-29,113.91,-0.0799999999999983,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2014-12-30,112.52,-1.3900000000000006,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2014-12-31,110.38,-2.1400000000000006,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2015-01-05,106.25,-3.0799999999999983,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2015-01-06,106.26,0.010000000000005116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2015-01-07,107.75,1.4899999999999949,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2015-01-08,111.89,4.140000000000001,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
2015-01-09,112.01,0.12000000000000455,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2015-01-12,109.25,-2.760000000000005,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
2015-01-13,110.22,0.9699999999999989,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2015-01-14,109.8,-0.4200000000000017,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2015-01-15,106.82,-2.980000000000004,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2015-01-16,105.99,-0.8299999999999983,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2015-01-21,109.55,0.8299999999999983,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2015-01-22,112.4,2.8500000000000085,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2015-01-23,112.98,0.5799999999999983,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2015-01-26,113.1,0.11999999999999034,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2015-01-27,109.14,-3.9599999999999937,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
2015-01-28,115.31,6.170000000000002,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2015-01-29,118.9,3.5900000000000034,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2015-01-30,117.16,-1.740000000000009,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2015-02-02,118.63,1.4699999999999989,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2015-02-03,118.65,0.020000000000010232,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2015-02-04,119.56,0.9099999999999966,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2015-02-05,119.94,0.37999999999999545,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2015-02-06,118.93,-1.009999999999991,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
2015-02-09,119.72,0.789999999999992,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2015-02-10,122.02,2.299999999999997,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2015-02-11,124.88,2.8599999999999994,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2015-02-12,126.46,1.5799999999999983,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2015-02-13,127.08,0.6200000000000045,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
2015-02-18,128.715,0.8850000000000051,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2015-02-19,128.45,-0.2650000000000148,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-02-20,129.495,1.045000000000016,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-02-23,133.0,3.5049999999999955,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2015-02-24,132.17,-0.8300000000000125,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2015-02-25,128.79,-3.3799999999999955,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2015-02-26,130.415,1.625,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2015-02-27,128.46,-1.954999999999984,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2015-03-02,129.09,0.6299999999999955,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2015-03-03,129.36,0.27000000000001023,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2015-03-04,128.54,-0.8200000000000216,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
2015-03-05,126.41,-2.1299999999999955,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2015-03-06,126.6,0.18999999999999773,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2015-03-09,127.14,0.5400000000000063,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2015-03-10,124.51,-2.6299999999999955,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2015-03-11,122.24,-2.2700000000000102,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2015-03-12,124.45,2.210000000000008,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2015-03-13,123.59,-0.8599999999999994,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2015-03-16,124.95,1.3599999999999994,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2015-03-17,127.04,2.0900000000000034,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2015-03-18,128.47,1.4299999999999926,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
2015-03-19,127.495,-0.9749999999999943,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
